t,x1,x2,x3,u1,u2,sequence
0.0830000000000001,-0.00529561980083929,-0.161735969387173,0.169994438686131,0,0,0
0.0840000000000001,-0.00481676304238813,-0.19735088854724,0.0710441640822494,0,0,1
0.0850000000000001,-0.00436222646278274,-0.18830718053376,-0.0350459802696978,0.00358640289302077,-0.000875516994981535,0
0.0860000000000001,0.0301979310295038,-0.146830928420643,-0.127108750190565,0,0,0
0.0870000000000001,0.0273439410760627,-0.0708199487171616,-0.186708255169329,0,0,0
0.0880000000000001,0.0247479438899118,0.0141179246804883,-0.201984217269291,0,0,0
0.0890000000000001,0.0223813413976046,0.089272984172423,-0.173244122783391,0,0,1
0.0900000000000001,0.0202325580150173,0.139504373454173,-0.110096599221484,-0.00468022878425773,-0.002592826919586,0
0.0910000000000001,-0.0262425634701565,0.136198953034875,-0.0342414936993456,-0,-0,0
0.0920000000000001,-0.0237449253186864,0.124264565838446,0.0373871609352108,-0,-0,0
0.0930000000000001,-0.0214771233268427,0.0869582507302399,0.0953679744901711,-0,-0,0
0.0940000000000001,-0.0194254978064023,0.0342120153957441,0.128508588074073,-0,-0,1
0.0950000000000001,-0.0175760885354203,-0.0215650899775793,0.131774020504229,0.0024320494241117,0.00313318342699277,0
0.0960000000000001,0.00723576974593147,-0.0441923362155024,0.113591965499263,0,0,0
0.0970000000000001,0.00654019588964696,-0.0797714649356823,0.0793428911092771,0,0,0
0.0980000000000001,0.00591220776097804,-0.0956050060765781,0.0310222115978375,0,0,0
0.0990000000000001,0.00534903847717776,-0.0899171984955435,-0.0200074934849237,0,0,1
