t,x1,x2,x3,u1,u2,sequence
0.0850000000000001,-2.52793246185049e-11,2.13736774572049e-11,-3.64572593779491e-11,4.83821926444752e-13,-2.08073612310281e-12,1
0.0860000000000001,-1.82695044443718e-11,1.54468721533779e-11,-2.6347858291275e-11,3.49660719105672e-13,-1.50375923524788e-12,1
0.0870000000000001,-1.32034695460925e-11,1.11635379515822e-11,-1.9041739515806e-11,2.52701690013776e-13,-1.08677492256666e-12,1
0.0880000000000001,-9.54221876436425e-12,8.06794918442651e-12,-1.37615680081012e-11,1.8262887632053e-13,-7.85418107418992e-13,1
0.0890000000000001,-6.8962130478965e-12,5.83075045751069e-12,-9.94555953593739e-12,1.31986875529668e-13,-5.67625909028548e-13,1
0.0900000000000001,-4.9839304224077e-12,4.21391485132488e-12,-7.18770959990201e-12,9.53876279945116e-14,-4.1022631062433e-13,1
0.0910000000000001,-3.601913438344e-12,3.045419025072e-12,-5.19459655420732e-12,6.89371540389869e-14,-2.96472770587449e-13,1
0.0920000000000001,-2.60312229837998e-12,2.20094077997848e-12,-3.75416298992898e-12,4.98212535964672e-14,-2.14262472760607e-13,1
0.0930000000000001,-1.88129054640549e-12,1.59063179082076e-12,-2.71315387211667e-12,3.60060890838753e-14,-1.54848646466415e-13,1
0.0940000000000001,-1.35961884022014e-12,1.14955818760055e-12,-1.96081095929889e-12,2.60217950731279e-14,-1.11909953270256e-13,1
0.0950000000000001,-9.8260388024805e-13,8.30791911887502e-13,-1.41708867216549e-12,1.88060918648935e-14,-8.0877927747616e-14,1
0.0960000000000001,-7.10133132104148e-13,6.00417802471498e-13,-1.02413763817426e-12,1.35912641796752e-14,-5.84509152691267e-14,1
0.0970000000000001,-5.13217050565585e-13,4.33925189157918e-13,-7.40149803278703e-13,9.82248004085516e-15,-4.22427922032076e-14,1
0.0980000000000001,-3.70904734727996e-13,3.13600078169635e-13,-5.34910260964329e-13,7.09875938441585e-15,-3.0529094111025e-14,1
0.0990000000000001,-2.68054855332347e-13,2.26640470496324e-13,-3.86582535074489e-13,5.13031175275154e-15,-2.20635412256546e-14,1
