t,x1,x2,x3,u1,u2,sequence
0.068,-0.00865874811699438,0.00681830360033146,-0.00486831677290721,-7.95531482911513e-05,-0.000284290538739894,1
0.069,-0.00859182985381561,0.00524625329551957,-0.00155445323117998,1.27151596210034e-05,-0.00021539771212969,1
0.07,-0.00765321023078856,0.00321883920951647,0.000767158422691231,8.41109427019701e-05,-0.000153069495871764,1
0.071,-0.00612448609293771,0.00115145487581666,0.00196181212392404,0.000127064326567257,-0.000103825445046278,1
0.0720000000000001,-0.00433248667408979,-0.000615445501615036,0.00210250760452749,0.000140179464124598,-7.0951152834882e-05,1
0.0730000000000001,-0.00258621464483903,-0.00185758272250487,0.0014172001551294,0.000127242154186608,-5.45797023836206e-05,1
0.0740000000000001,-0.00112923664087129,-0.00248080861981876,0.000220967985584123,9.55715590517482e-05,-5.22773499263413e-05,1
0.0750000000000001,-0.000112290547614035,-0.00251088764096447,-0.00115275535633412,5.41170100074825e-05,-5.99370932947648e-05,1
0.0760000000000001,0.000413391509112694,-0.00206557021429877,-0.00241038323026711,1.16633738196697e-05,-7.27719581541185e-05,1
0.0770000000000001,0.000485049417300796,-0.00131705682572467,-0.00333832707125691,-2.45813503389277e-05,-8.62246677536387e-05,1
0.0780000000000001,0.000204972022484423,-0.000452929687907259,-0.00382206189057469,-4.98595332211497e-05,-9.66604718433427e-05,1
0.0790000000000001,-0.000289009678822967,0.000357717143589596,-0.00384514096199234,-6.21614599710346e-05,-0.000101772007804737,1
0.0800000000000001,-0.000853054179016334,0.000988405370868177,-0.00347228851940391,-6.20119241933586e-05,-0.00010068654233033,1
0.0810000000000001,-0.00136200115154938,0.00136761596337176,-0.0028225018079916,-5.18820809887032e-05,-9.38168090084455e-05,1
0.0820000000000001,-0.00172611690493998,0.0014796498048713,-0.00203856379676254,-3.53974850954913e-05,-8.25306653304898e-05,1
0.0830000000000001,-0.00189870947747651,0.00135613653746361,-0.00125869156872536,-1.65129611553856e-05,-6.87297006963477e-05,1
0.0840000000000001,-0.00187516627421643,0.00106143961963254,-0.000594560958564943,1.20336046491537e-06,-5.44240692955847e-05,1
0.0850000000000001,-0.00168526947484975,0.000675566951115014,-0.000118059636995024,1.50806485288981e-05,-4.13741811005745e-05,1
0.0860000000000001,-0.00138138352722676,0.000277892288616342,0.000142780747167697,2.36072604688176e-05,-3.08449182987947e-05,1
0.0870000000000001,-0.00102527469803515,-6.57950607211627e-05,0.000199822039238021,2.64500692853145e-05,-2.34905022613089e-05,1
0.0880000000000001,-0.000676001254746323,-0.000311440720183005,9.50690296853001e-05,2.42760702388645e-05,-1.93630572745001e-05,1
0.0890000000000001,-0.000380653873051021,-0.000439685280215516,-0.000112118480908135,1.84447584759713e-05,-1.80189425857861e-05,1
0.0900000000000001,-0.00016890466020078,-0.000454174458719522,-0.000358145226292319,1.06474670319643e-05,-1.86859709156632e-05,1
0.0910000000000001,-5.15069826833507e-05,-0.000376417882418908,-0.00058640695254469,2.56349661420659e-06,-2.04519161354707e-05,1
0.0920000000000001,-2.22103105792616e-05,-0.000238725538262532,-0.000755150997469647,-4.41371646586861e-06,-2.24390516305391e-05,1
0.0930000000000001,-6.20986411862489e-05,-7.67645414595952e-05,-0.000841343456636322,-9.3492080744142e-06,-2.39387425356791e-05,1
0.0940000000000001,-0.000145158654513449,7.69640033411413e-05,-0.000840696654686509,-1.1829507776338e-05,-2.4491832642668e-05,1
0.0950000000000001,-0.000243917762464551,0.000197836906449255,-0.000764611954693839,-1.19273952708342e-05,-2.39123096132337e-05,1
0.0960000000000001,-0.000334210283217451,0.000271592793968369,-0.000635151017560975,-1.00936387357411e-05,-2.22615634073233e-05,1
0.0970000000000001,-0.000398459825492283,0.000294620289934049,-0.000479252696612038,-7.00797851175664e-06,-1.97872341526142e-05,1
0.0980000000000001,-0.000427231224472217,0.000272437626857731,-0.000323295969893024,-3.42193914181713e-06,-1.68437019651589e-05,1
0.0990000000000001,-0.000419138926821179,0.000216971757214644,-0.000188834601266963,-2.09480571762403e-08,-1.38109174665722e-05,1
