t,x1,x2,x3,u1,u2,sequence
0.051,-1.26873128651882e-06,1.14030774141116e-06,-1.93907271220312e-06,2.43802567527068e-08,-1.10819524240101e-07,1
0.052,-9.15986725215005e-07,8.23274366955735e-07,-1.39995794223414e-06,1.76015344301278e-08,-8.00088698609979e-08,1
0.053,-6.61318318095621e-07,5.94382932366938e-07,-1.01073053174881e-06,1.27078077323929e-08,-5.77643936955851e-08,1
0.054,-4.77454780468208e-07,4.29127643978307e-07,-7.29718779802191e-07,9.17480274410427e-09,-4.17043232640384e-08,1
0.055,-3.44709159241932e-07,3.098174753341e-07,-5.26836401319532e-07,6.6238620374025e-09,-3.01093241437639e-08,1
0.056,-2.48871364356293e-07,2.23679176518446e-07,-3.80361288090505e-07,4.78236112434939e-09,-2.17380727383766e-08,1
0.057,-1.7967793957233e-07,1.61489989823618e-07,-2.74610488312803e-07,3.45269996540179e-09,-1.56942657090396e-08,1
0.058,-1.29722538613142e-07,1.16591379016273e-07,-1.98261366711376e-07,2.49277937910598e-09,-1.13308201529787e-08,1
0.059,-9.36558747213343e-08,8.41759265181496e-08,-1.43139343828393e-07,1.79973046177705e-09,-8.18054365040769e-09,1
0.06,-6.76166401188648e-08,6.07728427760257e-08,-1.03342677836442e-07,1.29938220617835e-09,-5.9061200670331e-09,1
0.061,-4.8816809496992e-08,4.38764949972292e-08,-7.46104932885365e-08,9.37961385924757e-10,-4.26407513756937e-09,1
0.062,-3.52453931380979e-08,3.16775891471222e-08,-5.38666084182764e-08,6.7740137468782e-10,-3.07854740696639e-09,1
0.063,-2.54450241420718e-08,2.28702575323073e-08,-3.88901284329896e-08,4.88825175792979e-10,-2.22261875561058e-09,1
0.064,-1.83718233615881e-08,1.65116518012003e-08,-2.80775589593236e-08,3.53168560383138e-10,-1.60466602467217e-09,1
0.065,-1.32626700080509e-08,1.19209322884232e-08,-2.02712007325782e-08,2.54727323917389e-10,-1.15852146095939e-09,1
0.066,-9.57650910247785e-09,8.6065796317357e-09,-1.46352334656865e-08,1.84118202128414e-10,-8.36424494585452e-10,1
0.067,-6.91306742008014e-09,6.21367332807129e-09,-1.05662329189291e-08,1.32761450821153e-10,-6.03872437398181e-10,1
0.068,-4.9918098306068e-09,4.48609047706933e-09,-7.62854041709218e-09,9.58939421481824e-11,-4.359937357863e-10,1
0.069,-3.60422480552898e-09,3.23871812820822e-09,-5.50764246443912e-09,6.93378004200487e-11,-3.14766748255564e-10,1
0.07,-2.60140105550339e-09,2.33825597241144e-09,-3.97644653212364e-09,5.00451335852787e-11,-2.272218240399e-10,1
0.071,-1.87760260167464e-09,1.68841918489805e-09,-2.87089444745987e-09,3.59462738743021e-11,-1.64071187696398e-10,1
0.0720000000000001,-1.35685106681453e-09,1.21903084595142e-09,-2.0726341961903e-09,2.61135892770174e-11,-1.18485058393415e-10,1
0.0730000000000001,-9.79225957963028e-10,8.79877981275732e-10,-1.49636559896443e-09,1.88702815093852e-11,-8.55146245284776e-11,1
0.0740000000000001,-7.06465816396052e-10,6.35271808695939e-10,-1.0803708644414e-09,1.35799832864515e-11,-6.1721856175251e-11,1
0.0750000000000001,-5.10006077982339e-10,4.58815900483884e-10,-7.79980933615992e-10,9.90182179308068e-12,-4.45574020035052e-11,1
0.0760000000000001,-3.6724428998676e-10,3.31413596718906e-10,-5.63017357662628e-10,6.94570656267135e-12,-3.21798646342977e-11,1
0.0770000000000001,-2.66199238133393e-10,2.39279605867876e-10,-4.0632964119735e-10,5.21553895782517e-12,-2.32405053947285e-11,1
0.0780000000000001,-1.91234615959775e-10,1.72642889122454e-10,-2.93234026764046e-10,3.62651157272487e-12,-1.67655324682168e-11,1
0.0790000000000001,-1.38525415665889e-10,1.24609061628661e-10,-2.11621646045749e-10,2.65218848633031e-12,-1.2107482720306e-11,1
0.0800000000000001,-1.00104069022055e-10,8.98786113548363e-11,-1.52732987422522e-10,1.99315042778902e-12,-8.73225434927729e-12,1
0.0810000000000001,-7.1610573253709e-11,6.48693689086904e-11,-1.1024597412826e-10,1.36552177989259e-12,-6.28709857571095e-12,1
0.0820000000000001,-5.18012683766966e-11,4.69418680027093e-11,-7.9546959654796e-11,9.72331984385166e-13,-4.55030287634012e-12,1
0.0830000000000001,-3.76187637129303e-11,3.38743132780687e-11,-5.73584037120288e-11,7.30833370824395e-13,-3.2932160468362e-12,1
0.0840000000000001,-2.70840659724014e-11,2.43533231741513e-11,-4.13720727588025e-11,5.41421769135081e-13,-2.36475848116463e-12,1
0.0850000000000001,-1.93543669761411e-11,1.75823215616503e-11,-2.98583582323403e-11,4.0047396044425e-13,-1.69712626689258e-12,1
0.0860000000000001,-1.37015418338886e-11,1.27678322058776e-11,-2.15251877659087e-11,2.59164085287887e-13,-1.22442761133337e-12,1
0.0870000000000001,-9.93139538525335e-12,9.27261756271311e-12,-1.54735890046001e-11,1.91958046941316e-13,-8.90318814905821e-13,1
